year,index,date,N1,N2,N3,N4,N5,N6,S1,color,zodiac,EvO,BS
2016,9,2016-01-21,33,40,47,2,12,45,9,blue,rat,odd,small
2016,10,2016-01-23,14,32,23,8,12,7,5,green,dragon,odd,small
2016,11,2016-01-26,9,40,5,27,22,26,13,red,monkey,odd,small
2016,12,2016-01-28,30,48,8,42,34,20,36,blue,rooster,even,big
2016,13,2016-01-30,1,39,29,32,44,5,4,blue,snake,even,small
2016,14,2016-02-02,36,28,34,18,33,30,2,red,goat,even,small
2016,15,2016-02-04,7,38,13,35,15,45,32,green,ox,even,big
2016,16,2016-02-07,11,21,13,19,15,29,41,blue,dragon,odd,big
2016,17,2016-02-11,4,35,3,30,47,17,10,blue,pig,even,small
2016,18,2016-02-13,43,8,36,14,29,24,31,blue,tiger,odd,big
2016,19,2016-02-16,42,43,22,34,21,18,24,red,rooster,even,small
2016,20,2016-02-18,20,41,38,13,45,39,46,red,pig,even,big
2016,21,2016-02-20,47,49,39,20,44,12,45,red,rat,odd,big
2016,22,2016-02-23,15,27,45,44,9,24,47,blue,dog,odd,big
2016,23,2016-02-25,3,47,22,45,24,6,7,red,tiger,odd,small
2016,24,2016-02-28,27,6,11,20,44,9,42,blue,rabbit,even,big
2016,25,2016-03-01,30,21,11,16,19,33,31,blue,tiger,odd,big
2016,26,2016-03-03,16,5,45,7,2,1,33,green,rat,odd,big
2016,27,2016-03-05,29,48,49,17,26,32,40,red,snake,even,big
2016,28,2016-03-08,16,34,4,30,3,39,14,blue,goat,even,small
2016,29,2016-03-10,9,48,30,33,24,14,43,green,tiger,odd,big
2016,30,2016-03-12,41,23,49,36,33,3,2,red,goat,even,small
2016,31,2016-03-15,1,6,41,19,28,26,39,green,horse,odd,big
2016,32,2016-03-17,8,16,15,3,17,38,35,red,dog,odd,big
2016,33,2016-03-19,25,23,39,35,42,43,14,blue,goat,even,small
2016,34,2016-03-22,5,18,49,24,10,27,39,green,horse,odd,big
2016,35,2016-03-24,21,35,18,25,16,46,13,red,monkey,odd,small
2016,36,2016-03-26,38,47,24,44,17,46,27,green,horse,odd,big
2016,37,2016-03-29,22,9,31,13,12,30,28,green,snake,even,big
2016,38,2016-04-02,34,6,29,45,36,4,47,blue,dog,odd,big
2016,39,2016-04-05,10,43,21,35,30,4,7,red,tiger,odd,small
2016,40,2016-04-07,8,45,34,21,25,32,31,blue,tiger,odd,big
2016,41,2016-04-09,43,6,3,38,44,13,31,blue,tiger,odd,big
2016,42,2016-04-12,33,48,21,46,28,25,10,blue,pig,even,small
2016,43,2016-04-14,46,27,25,21,44,14,3,blue,horse,odd,small
2016,44,2016-04-17,28,35,45,46,24,16,38,green,goat,even,big
2016,45,2016-04-19,48,5,30,45,34,8,3,blue,horse,odd,small
2016,46,2016-04-21,3,15,5,39,41,14,21,green,rat,odd,small
2016,47,2016-04-23,46,2,16,35,10,47,49,green,monkey,odd,big
2016,48,2016-04-26,25,28,3,45,1,27,12,red,rooster,even,small
2016,49,2016-04-30,44,28,20,49,11,29,40,red,snake,even,big
2016,50,2016-05-05,36,27,12,7,15,6,29,red,dragon,odd,big
2016,51,2016-05-10,40,20,26,28,32,45,43,green,tiger,odd,big
2016,52,2016-05-12,27,49,12,20,4,19,21,green,rat,odd,small
2016,53,2016-05-15,25,2,46,11,28,36,42,blue,rabbit,even,big
2016,54,2016-05-17,23,24,19,40,1,32,35,red,dog,odd,big
2016,55,2016-05-19,37,2,20,39,8,24,18,red,rabbit,even,small
2016,56,2016-05-21,44,23,25,6,13,48,11,green,dog,odd,small
2016,57,2016-05-24,35,34,33,14,18,46,42,blue,rabbit,even,big
2016,58,2016-05-26,36,15,46,48,9,38,22,green,pig,even,small
2016,59,2016-05-28,21,36,23,33,42,32,20,blue,ox,even,small
2016,60,2016-05-31,24,38,39,21,36,44,49,green,monkey,odd,big
2016,61,2016-06-02,19,3,34,26,24,4,38,green,goat,even,big
2016,62,2016-06-04,16,8,38,21,32,48,11,green,dog,odd,small
2016,63,2016-06-06,12,5,49,20,8,2,47,blue,dog,odd,big
2016,64,2016-06-08,13,4,34,48,36,42,19,red,tiger,odd,small
2016,65,2016-06-11,23,14,10,40,29,42,11,green,dog,odd,small
2016,66,2016-06-14,49,30,36,13,44,15,37,blue,monkey,odd,big
2016,67,2016-06-16,48,45,19,22,29,27,4,blue,snake,even,small
2016,68,2016-06-18,8,12,4,5,34,37,24,red,rooster,even,small
2016,69,2016-06-21,9,39,20,21,10,38,49,green,monkey,odd,big
2016,70,2016-06-23,9,35,48,49,21,6,29,red,dragon,odd,big
2016,71,2016-06-25,15,38,42,43,22,10,18,red,rabbit,even,small
2016,72,2016-06-28,30,7,32,23,13,48,36,blue,rooster,even,big
2016,73,2016-06-30,16,5,6,2,7,29,35,red,dog,odd,big
2016,74,2016-07-02,16,2,33,37,8,32,5,green,dragon,odd,small
2016,75,2016-07-05,17,6,13,1,44,34,38,green,goat,even,big
2016,76,2016-07-07,14,31,44,21,38,13,22,green,pig,even,small
2016,77,2016-07-09,7,19,20,31,30,28,29,red,dragon,odd,big
2016,78,2016-07-12,31,32,45,12,20,35,18,red,rabbit,even,small
2016,79,2016-07-14,36,21,16,38,47,30,48,blue,rooster,even,big
2016,80,2016-07-16,34,16,24,2,7,1,36,blue,rooster,even,big
2016,81,2016-07-19,7,27,46,47,21,33,4,blue,snake,even,small
2016,82,2016-07-22,41,10,44,11,46,22,35,red,dog,odd,big
2016,83,2016-07-24,31,11,39,44,26,18,24,red,rooster,even,small
2016,84,2016-07-26,3,49,14,17,21,28,12,red,rooster,even,small
2016,85,2016-07-28,47,12,35,39,20,24,15,blue,horse,odd,small
2016,86,2016-07-30,33,9,48,35,29,21,28,green,snake,even,big
2016,87,2016-08-02,12,11,19,7,21,39,49,green,monkey,odd,big
2016,88,2016-08-04,41,10,47,45,16,34,7,red,tiger,odd,small
2016,89,2016-08-06,40,2,23,17,36,32,3,blue,horse,odd,small
2016,90,2016-08-09,5,13,34,39,22,9,40,red,snake,even,big
2016,91,2016-08-11,30,23,38,10,19,11,13,red,monkey,odd,small
2016,92,2016-08-13,23,44,11,47,3,4,24,red,rooster,even,small
2016,93,2016-08-16,5,46,14,20,12,27,26,blue,goat,even,big
2016,94,2016-08-18,20,45,46,17,22,3,30,red,rabbit,even,big
2016,95,2016-08-20,3,28,15,48,2,46,33,green,rat,odd,big
2016,96,2016-08-23,43,44,16,14,25,24,3,blue,horse,odd,small
2016,97,2016-08-25,47,20,35,40,4,34,3,blue,horse,odd,small
2016,98,2016-08-27,13,3,6,37,24,43,30,red,rabbit,even,big
2016,99,2016-08-30,31,42,21,34,14,20,25,blue,monkey,odd,big
2016,100,2016-09-01,49,8,30,11,13,34,2,red,goat,even,small
2016,101,2016-09-04,38,25,8,26,43,28,22,green,pig,even,small
2016,102,2016-09-06,15,33,43,41,11,48,27,green,horse,odd,big
2016,103,2016-09-08,4,3,48,26,45,5,14,blue,goat,even,small
2016,104,2016-09-11,38,32,46,16,7,37,22,green,pig,even,small
2016,105,2016-09-13,49,1,38,19,21,13,23,red,dog,odd,small
2016,106,2016-09-15,25,49,34,35,24,44,30,red,rabbit,even,big
2016,107,2016-09-17,21,18,42,25,3,31,26,blue,goat,even,big
2016,108,2016-09-20,19,44,41,16,27,4,25,blue,monkey,odd,big
2016,109,2016-09-22,47,5,44,43,38,30,14,blue,goat,even,small
2016,110,2016-09-24,34,44,43,1,20,17,42,blue,rabbit,even,big
2016,111,2016-09-27,23,16,28,12,19,32,27,green,horse,odd,big
2016,112,2016-09-30,48,41,20,14,33,28,40,red,snake,even,big
2016,113,2016-10-02,46,7,34,21,8,22,6,green,rabbit,even,small
2016,114,2016-10-04,28,6,40,38,2,10,30,red,rabbit,even,big
2016,115,2016-10-06,19,5,48,11,33,13,34,red,pig,even,big
2016,116,2016-10-09,36,45,49,28,12,26,9,blue,rat,odd,small
2016,117,2016-10-11,19,24,36,16,28,42,13,red,monkey,odd,small
2016,118,2016-10-13,16,40,27,2,9,32,46,red,pig,even,big
2016,119,2016-10-15,40,28,27,12,7,18,10,blue,pig,even,small
2016,120,2016-10-18,28,27,30,8,41,38,12,red,rooster,even,small
2016,121,2016-10-20,7,45,28,2,15,4,19,red,tiger,odd,small
2016,122,2016-10-22,3,13,43,20,12,33,35,red,dog,odd,big
2016,123,2016-10-25,22,29,17,8,7,12,14,blue,goat,even,small
2016,124,2016-10-27,35,16,8,44,17,34,41,blue,dragon,odd,big
2016,125,2016-10-29,26,32,38,47,22,43,42,blue,rabbit,even,big
2016,126,2016-11-01,2,36,33,21,1,31,8,red,ox,even,small
2016,127,2016-11-03,38,14,22,18,30,6,47,blue,dog,odd,big
2016,128,2016-11-05,9,39,31,46,42,12,48,blue,rooster,even,big
2016,129,2016-11-08,3,11,6,5,42,34,28,green,snake,even,big
2016,130,2016-11-10,17,46,3,39,49,38,37,blue,monkey,odd,big
2016,131,2016-11-13,2,16,27,34,41,29,42,blue,rabbit,even,big
2016,132,2016-11-15,18,15,17,10,27,40,26,blue,goat,even,big
2016,133,2016-11-17,45,28,18,5,30,26,33,green,rat,odd,big
2016,134,2016-11-19,42,6,37,2,24,23,32,green,ox,even,big
2016,135,2016-11-22,13,40,16,12,38,18,5,green,dragon,odd,small
2016,136,2016-11-24,49,3,24,9,38,31,41,blue,dragon,odd,big
2016,137,2016-11-26,2,1,4,3,10,7,33,green,rat,odd,big
2016,138,2016-11-29,11,22,4,49,18,24,25,blue,monkey,odd,big
2016,139,2016-12-01,15,24,37,21,9,18,16,green,snake,even,small
2016,140,2016-12-03,47,23,30,13,8,48,7,red,tiger,odd,small
2016,141,2016-12-06,32,3,49,29,17,7,11,green,dog,odd,small
2016,142,2016-12-08,39,37,24,9,26,28,29,red,dragon,odd,big
2016,143,2016-12-10,34,22,33,7,39,32,45,red,rat,odd,big
2016,144,2016-12-13,14,44,26,38,7,31,37,blue,monkey,odd,big
2016,145,2016-12-15,19,34,33,15,20,32,23,red,dog,odd,small
2016,146,2016-12-18,10,28,26,21,38,3,29,red,dragon,odd,big
2016,147,2016-12-20,32,28,37,34,48,5,39,green,horse,odd,big
2016,148,2016-12-23,16,14,4,25,35,32,47,blue,dog,odd,big
2016,149,2016-12-25,10,43,26,3,4,37,41,blue,dragon,odd,big
2016,150,2016-12-29,21,2,11,17,13,15,26,blue,goat,even,big
2016,151,2016-12-31,9,8,28,17,15,12,33,green,rat,odd,big
2017,1,2017-01-03,22,29,37,11,4,46,18,red,dragon,even,small
2017,2,2017-01-05,5,36,20,14,49,21,39,green,goat,odd,big
2017,3,2017-01-07,10,14,7,29,45,46,19,red,rabbit,odd,small
2017,4,2017-01-10,26,14,2,39,7,38,12,red,dog,even,small
2017,5,2017-01-12,43,30,27,40,18,25,6,green,dragon,even,small
2017,6,2017-01-15,44,22,37,48,6,1,35,red,pig,odd,big
2017,7,2017-01-17,42,47,27,26,28,36,33,green,ox,odd,big
2017,8,2017-01-19,23,43,1,13,35,2,18,red,dragon,even,small
2017,9,2017-01-21,8,49,37,28,27,38,33,green,ox,odd,big
2017,10,2017-01-24,27,23,2,5,43,36,20,blue,tiger,even,small
2017,11,2017-01-26,13,24,29,44,31,28,10,blue,rat,even,small
2017,12,2017-01-28,30,40,34,8,25,15,42,blue,dragon,even,big
2017,13,2017-02-01,23,14,35,13,29,18,45,red,ox,odd,big
2017,14,2017-02-04,40,7,14,25,28,33,26,blue,monkey,even,big
2017,15,2017-02-07,6,22,25,11,33,32,24,red,dog,even,small
2017,16,2017-02-09,45,12,3,13,24,19,40,red,horse,even,big
2017,17,2017-02-12,21,7,30,26,47,38,15,blue,goat,odd,small
2017,18,2017-02-14,43,46,28,21,14,16,26,blue,monkey,even,big
2017,19,2017-02-16,34,23,41,44,8,5,7,red,rabbit,odd,small
2017,20,2017-02-18,5,8,17,12,20,37,45,red,ox,odd,big
2017,21,2017-02-21,29,32,13,1,44,7,20,blue,tiger,even,small
2017,22,2017-02-23,46,32,34,15,16,13,10,blue,rat,even,small
2017,23,2017-02-25,26,25,20,4,12,19,8,red,tiger,even,small
2017,24,2017-02-28,44,20,24,42,34,15,7,red,rabbit,odd,small
2017,25,2017-03-02,13,6,31,45,43,42,34,red,rat,even,big
2017,26,2017-03-04,29,10,22,18,32,23,45,red,ox,odd,big
2017,27,2017-03-07,14,18,19,2,43,40,42,blue,dragon,even,big
2017,28,2017-03-09,44,35,41,25,19,17,26,blue,monkey,even,big
2017,29,2017-03-11,32,4,20,1,39,27,15,blue,goat,odd,small
2017,30,2017-03-14,36,44,2,35,32,33,48,blue,dog,even,big
2017,31,2017-03-16,19,11,48,40,1,2,4,blue,horse,even,small
2017,32,2017-03-18,46,2,23,17,13,30,8,red,tiger,even,small
2017,33,2017-03-21,20,46,8,12,37,25,2,red,monkey,even,small
2017,34,2017-03-23,5,41,33,47,14,17,16,green,horse,even,small
2017,35,2017-03-25,9,48,23,10,30,38,16,green,horse,even,small
2017,36,2017-03-28,40,2,35,9,36,21,44,green,tiger,even,big
2017,37,2017-03-30,18,48,21,38,19,30,7,red,rabbit,odd,small
2017,38,2017-04-01,20,34,44,36,7,17,23,red,pig,odd,small
2017,39,2017-04-04,41,3,9,40,19,33,26,blue,monkey,even,big
2017,40,2017-04-06,46,4,21,45,39,24,40,red,horse,even,big
2017,41,2017-04-08,11,30,27,14,2,20,19,red,rabbit,odd,small
2017,42,2017-04-11,31,17,22,29,30,14,38,green,monkey,even,big
2017,43,2017-04-13,25,10,26,38,4,49,34,red,rat,even,big
2017,44,2017-04-15,1,29,33,4,5,44,39,green,goat,odd,big
2017,45,2017-04-18,4,18,10,11,29,38,28,green,horse,even,big
2017,46,2017-04-22,11,34,9,29,23,1,6,green,dragon,even,small
2017,47,2017-04-25,49,22,46,1,21,45,14,blue,monkey,even,small
2017,48,2017-04-27,17,49,48,16,21,42,37,blue,rooster,odd,big
2017,49,2017-04-29,5,31,48,14,8,22,33,green,ox,odd,big
2017,50,2017-05-02,41,20,1,27,31,22,2,red,monkey,even,small
2017,51,2017-05-04,32,36,46,17,4,21,27,green,goat,odd,big
2017,52,2017-05-06,9,3,35,13,34,1,27,green,goat,odd,big
2017,53,2017-05-09,22,31,6,45,23,36,12,red,dog,even,small
2017,54,2017-05-11,46,38,16,22,9,40,11,green,pig,odd,small
2017,55,2017-05-14,12,33,7,18,27,1,20,blue,tiger,even,small
2017,56,2017-05-16,7,5,15,10,1,9,3,blue,goat,odd,small
2017,57,2017-05-18,20,28,11,7,49,41,32,green,tiger,even,big
2017,58,2017-05-20,17,3,2,48,34,38,14,blue,monkey,even,small
2017,59,2017-05-23,46,29,7,13,17,23,49,green,rooster,odd,big
2017,60,2017-05-25,40,48,39,27,23,26,7,red,rabbit,odd,small
2017,61,2017-05-27,5,18,43,22,7,33,27,green,goat,odd,big
2017,62,2017-05-30,37,38,27,32,14,18,1,red,rooster,odd,small
2017,63,2017-06-01,23,28,45,18,36,4,33,green,ox,odd,big
2017,64,2017-06-03,33,24,15,25,40,11,42,blue,dragon,even,big
2017,65,2017-06-06,30,47,49,26,24,8,35,red,pig,odd,big
2017,66,2017-06-08,11,23,8,29,15,24,6,green,dragon,even,small
2017,67,2017-06-10,23,1,18,13,30,44,42,blue,dragon,even,big
2017,68,2017-06-13,34,21,49,46,27,23,44,green,tiger,even,big
2017,69,2017-06-15,19,2,5,1,12,18,44,green,tiger,even,big
2017,70,2017-06-17,9,34,42,39,49,46,32,green,tiger,even,big
2017,71,2017-06-20,15,20,45,35,25,18,34,red,rat,even,big
2017,72,2017-06-22,31,49,20,21,18,27,45,red,ox,odd,big
2017,73,2017-06-24,30,3,28,42,32,37,11,green,pig,odd,small
2017,74,2017-06-27,12,24,48,40,30,44,8,red,tiger,even,small
2017,75,2017-06-29,29,11,37,16,27,26,19,red,rabbit,odd,small
2017,76,2017-07-02,9,39,4,33,27,42,35,red,pig,odd,big
2017,77,2017-07-04,15,5,38,27,26,2,18,red,dragon,even,small
2017,78,2017-07-06,30,7,2,8,10,6,28,green,horse,even,big
2017,79,2017-07-08,21,8,36,11,3,48,37,blue,rooster,odd,big
2017,80,2017-07-11,43,22,45,1,20,11,35,red,pig,odd,big
2017,81,2017-07-13,29,4,41,27,25,5,18,red,dragon,even,small
2017,82,2017-07-15,29,43,48,35,42,34,26,blue,monkey,even,big
2017,83,2017-07-18,14,6,32,40,46,33,10,blue,rat,even,small
2017,84,2017-07-20,12,25,9,34,5,26,21,green,ox,odd,small
2017,85,2017-07-22,36,4,6,27,47,49,3,blue,goat,odd,small
2017,86,2017-07-25,8,33,15,47,37,9,1,red,rooster,odd,small
2017,87,2017-07-27,42,37,3,44,31,4,40,red,horse,even,big
2017,88,2017-07-30,37,30,15,11,43,25,17,green,snake,odd,small
2017,89,2017-08-01,37,25,26,36,32,10,46,red,rat,even,big
2017,90,2017-08-03,24,18,6,35,40,22,36,blue,dog,even,big
2017,91,2017-08-05,35,14,48,32,39,25,31,blue,rabbit,odd,big
2017,92,2017-08-08,10,25,8,37,28,33,7,red,rabbit,odd,small
2017,93,2017-08-10,22,18,25,33,32,42,29,red,snake,odd,big
2017,94,2017-08-12,4,3,15,45,38,25,28,green,horse,even,big
2017,95,2017-08-15,4,20,7,3,19,23,27,green,goat,odd,big
2017,96,2017-08-17,44,5,21,29,24,43,42,blue,dragon,even,big
2017,97,2017-08-19,34,2,32,43,45,23,22,green,rat,even,small
2017,98,2017-08-22,4,33,23,40,43,24,15,blue,goat,odd,small
2017,99,2017-08-24,4,47,21,10,7,28,17,green,snake,odd,small
2017,100,2017-08-26,34,36,35,16,46,40,31,blue,rabbit,odd,big
2017,101,2017-08-29,12,34,24,26,48,44,4,blue,horse,even,small
2017,102,2017-08-31,17,37,33,12,25,18,29,red,snake,odd,big
2017,103,2017-09-02,5,27,1,24,11,23,15,blue,goat,odd,small
2017,104,2017-09-05,30,8,1,2,43,39,19,red,rabbit,odd,small
2017,105,2017-09-07,46,27,41,10,19,29,17,green,snake,odd,small
2017,106,2017-09-09,4,23,39,29,18,7,49,green,rooster,odd,big
2017,107,2017-09-12,38,49,30,21,23,44,37,blue,rooster,odd,big
2017,108,2017-09-14,41,25,42,49,26,34,1,red,rooster,odd,small
2017,109,2017-09-17,23,36,16,47,3,12,33,green,ox,odd,big
2017,110,2017-09-19,11,34,7,12,36,30,17,green,snake,odd,small
2017,111,2017-09-21,39,1,4,32,5,3,10,blue,rat,even,small
2017,112,2017-09-23,25,22,36,1,30,13,4,blue,horse,even,small
2017,113,2017-09-26,2,31,27,33,19,10,16,green,horse,even,small
2017,114,2017-09-28,7,24,26,45,39,18,44,green,tiger,even,big
2017,115,2017-09-30,11,19,49,20,2,33,6,green,dragon,even,small
2017,116,2017-10-02,46,8,22,35,19,1,30,red,dragon,even,big
2017,117,2017-10-04,22,23,46,10,26,16,25,blue,rooster,odd,big
2017,118,2017-10-07,45,48,3,38,6,24,5,green,snake,odd,small
2017,119,2017-10-10,22,26,6,17,45,32,24,red,dog,even,small
2017,120,2017-10-12,6,16,11,1,8,12,41,blue,snake,odd,big
2017,121,2017-10-17,2,30,4,35,47,19,25,blue,rooster,odd,big
2017,122,2017-10-19,24,49,28,19,12,8,37,blue,rooster,odd,big
2017,123,2017-10-21,43,8,45,30,18,16,27,green,goat,odd,big
2017,124,2017-10-24,16,9,29,8,1,42,49,green,rooster,odd,big
2017,125,2017-10-26,38,4,29,35,20,5,36,blue,dog,even,big
2017,126,2017-10-28,16,18,7,44,26,22,9,blue,ox,odd,small
2017,127,2017-10-31,49,21,26,35,45,29,41,blue,snake,odd,big
2017,128,2017-11-02,20,40,5,32,36,18,7,red,rabbit,odd,small
2017,129,2017-11-04,32,30,23,33,43,44,28,green,horse,even,big
2017,130,2017-11-07,19,40,35,18,3,38,48,blue,dog,even,big
2017,131,2017-11-09,46,32,49,3,36,48,29,red,snake,odd,big
2017,132,2017-11-12,28,37,22,16,12,36,45,red,ox,odd,big
2017,133,2017-11-14,28,1,20,33,43,15,18,red,dragon,even,small
2017,134,2017-11-16,34,46,40,20,8,3,24,red,dog,even,small
2017,135,2017-11-18,26,24,30,19,41,36,43,green,rabbit,odd,big
2017,136,2017-11-21,8,36,43,35,27,30,31,blue,rabbit,odd,big
2017,137,2017-11-23,4,37,42,39,30,3,32,green,tiger,even,big
2017,138,2017-11-25,5,28,16,40,13,41,2,red,monkey,even,small
2017,139,2017-11-28,9,23,6,40,36,8,19,red,rabbit,odd,small
2017,140,2017-11-30,10,38,47,4,32,35,49,green,rooster,odd,big
2017,141,2017-12-02,27,14,38,7,19,28,46,red,rat,even,big
2017,142,2017-12-05,20,44,9,14,18,7,29,red,snake,odd,big
2017,143,2017-12-07,25,39,47,37,34,1,18,red,dragon,even,small
2017,144,2017-12-09,22,48,38,24,35,29,30,red,dragon,even,big
2017,145,2017-12-12,48,38,15,29,34,4,30,red,dragon,even,big
2017,146,2017-12-14,7,34,10,35,25,20,8,red,tiger,even,small
2017,147,2017-12-16,24,6,3,28,9,1,36,blue,dog,even,big
2017,148,2017-12-19,44,49,38,33,9,3,24,red,dog,even,small
2017,149,2017-12-21,47,30,21,28,14,22,3,blue,goat,odd,small
2017,150,2017-12-24,34,39,47,1,16,26,11,green,pig,odd,small
2017,151,2017-12-26,37,2,7,30,16,28,12,red,dog,even,small
2017,152,2017-12-28,46,15,40,44,17,23,11,green,pig,odd,small
2017,153,2017-12-30,13,1,25,38,36,22,37,blue,rooster,odd,big
